11/30	9:00	午前中は来客なく、公邸で過ごす	
	13:15	公邸発	
	13:25	東京・西新橋の東京慈恵会医科大学付属病院着　自民党の望月義夫衆議院議員のお見舞い	
	13:43	東京慈恵会医科大学付属病院発	
	13:54	東京・六本木のホテル「グランドハイアット東京」着　ホテル内の「ＮＡＧＯＭＩスパ　アンド　フィットネス」で運動	
	17:08	「グランドハイアット東京」発	
	17:43	東京・富ヶ谷の私邸着	
	19:41	私邸発	
	20:03	東京・後楽の東京ドーム着　人気アイドルグループ「嵐」のコンサートを鑑賞	
	21:42	「嵐」のメンバーと面会	
	21:51	東京ドーム発	
	22:12	私邸着
	7:20	東京・富ヶ谷の私邸発	
	7:33	官邸着	
	7:41	子どもの貧困対策会議（～7:49）	
	7:57	閣議（～8:16）	
	8:17	加藤厚生労働大臣と面会（～8:21）	
	11:30	瀧澤裕昭内閣情報官と面会（～11:43）	
	13:25	麻生副総理兼財務大臣、財務省の岡本薫明事務次官、太田充主計局長と面会（～13:48）	
	13:49	麻生副総理兼財務大臣と面会（～13:57）	
	14:00	北村滋国家安全保障局長、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官、防衛省の高橋憲一事務次官と面会	
	14:07	高橋事務次官が出て、林肇官房副長官補、森健良外務審議官が面会に加わる	
	14:22	外務省の滝崎成樹アジア大洋州局長が面会に加わる	
	14:37	滝崎大洋州局長が出て、外務省の石川浩司南部アジア部長、高橋克彦中東アフリカ局長が面会に加わる（～14:58）	
	15:03	連合の神津会長、逢見直人会長代行、相原康伸事務局長と面会　衛藤一億総活躍担当大臣、森英介自民党労政局長が同席（～15:37）	
	16:10	日仏クラブによる表敬（～16:32）	
	16:33	菅官房長官、加藤厚生労働大臣、西村経済再生担当大臣、古谷一之官房副長官補、財務省の太田主計局長、厚生労働省の伊原和人政策統括官、経済産業省の新原浩朗経済産業政策局長と面会（～17:30）	
	18:02	エルサルバドルのブケレ大統領を出迎え、記念撮影	
	18:03	栄誉礼・儀仗（～18:11）	
	18:12	ブケレ大統領と首脳会談（～18:53）	
	18:56	共同記者発表　冒頭に中曽根元総理大臣の死去に触れ、「引退した後も一貫して憲法改正を強く訴えた、我が国の未来に対する強い思いは必ずや時代を超えて受け継がれると確信している」と述べる（～19:11）	
	19:13	ブケレ大統領とともに官邸発	
	19:14	公邸着　総理大臣夫妻主催の夕食会（～20:22）	　　
	20:23	ブケレ大統領夫妻を公邸の玄関で見送る　そのまま公邸泊	

11/28	9:44	公邸発	
11/28	9:46	官邸着	
11/28	10:19	本田悦朗前スイス大使と面会（～11:03）	
11/28	11:04	浜田宏一内閣官房参与と面会（～11:43）	
11/28	13:55	自民党の岸田文雄政務調査会長と面会（～14:40）	
11/28	14:41	高知県知事選に当選した浜田省司氏、自民党高知県連の中谷元会長、山本有二副会長と面会（～14:52）	
11/28	14:56	自民党の平沢勝栄広報本部長、丹羽秀樹広報戦略局長と面会（～15:06）	
11/28	15:18	自民党の関口昌一参議院議員会長と面会（～15:38）	
11/28	17:48	北朝鮮の弾道ミサイル発射を受けて開かれた国家安全保障会議に出席（～17:57）	
11/28	18:05	報道各社のインタビュー	
11/28	18:06	官邸発	
11/28	18:07	公邸着、安倍総理大臣が主催する防衛大学校本科卒業留学生交流会に出席しあいさつ	
11/28	18:41	公邸発	
11/28	18:49	東京・千代田区の帝国ホテル着、ホテル内の宴会場「孔雀東の間」で開かれた「アジア・アフリカ20の集い」に出席してあいさつ	
11/28	18:57	ホテル発	
